tree_id,common_name,genus,dbh_cm,useful_life_years,useful_life_label,age_description,located_in,precinct,lat,lon,shade_score,suburb_id
1570970,Spotted Gum,Corymbia,50.0,30,21 - 30 years,Mature,Street,Carlton,-37.80346318,144.9738078,0.0019,297979799
1287864,Flame Tree,Brachychiton,12.0,40,31 - 40 years,Mature,Park,Southbank,-37.82992343,144.9651838,0.0005,297979799
1287867,Smooth-barked apple,Angophora,21.0,50,> 41 years,Mature,Street,Southbank,-37.82876475,144.9658862,0.0008,297979799
1287910,Lemon Scented Gum,Corymbia,23.0,50,> 41 years,Mature,Park,Southbank,-37.83007613,144.9648855,0.0009,297979799
1287921,Chinaberry Tree,Melia,27.0,50,,Mature,Park,Melbourne,-37.82315507,144.9736804,0.001,297979799
1843133,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.79726546,144.9227159,0.0013,297979799
1843135,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.79717679,144.9227979,0.0013,297979799
1843148,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.79721982,144.9226831,0.0013,297979799
1843195,Elderberry Panax,Polyscias,42.0,50,> 41 years,Unestablished,Park,Kensington,-37.79700085,144.9230413,0.0016,297979799
1843247,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.7971946,144.922786,0.0013,297979799
1843259,Black She Oak,Allocasuarina,20.0,50,> 41 years,Unestablished,Park,Kensington,-37.79717779,144.9228546,0.0008,297979799
1843260,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.79716698,144.9227527,0.0013,297979799
1843308,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.7971952,144.9228201,0.0013,297979799
1843316,Moonah,Melaleuca,35.0,50,> 41 years,Unestablished,Park,Kensington,-37.79723003,144.922751,0.0013,297979799
1817599,European nettle tree,Celtis,20.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.81454456,144.9462271,0.0008,297979799
1795037,Wilga,Geijera,20.0,40,31 - 40 years,Semi-mature,Street,North Melbourne,-37.79984575,144.9388219,0.0008,297979799
1795039,Wilga,Geijera,20.0,40,31 - 40 years,Semi-mature,Street,North Melbourne,-37.79987205,144.9390484,0.0008,297979799
1795047,Wilga,Geijera,20.0,40,31 - 40 years,Semi-mature,Street,North Melbourne,-37.80004839,144.940496,0.0008,297979799
1795048,Australian Frangipani,Hymenosporum,20.0,50,,Semi-mature,Park,Parkville,-37.79161402,144.9573061,0.0008,297979799
1795049,Tulip Tree,Liriodendron,20.0,40,31 - 40 years,Semi-mature,Street,South Yarra,-37.83287463,144.9867331,0.0008,297979799
1644507,Tuckeroo,Cupaniopsis,15.0,40,31 - 40 years,Semi-mature,Park,Docklands,-37.82387848,144.9432154,0.0006,297979799
1644518,Queensland kauri pine,Agathis,18.0,30,21 - 30 years,Semi-mature,Park,Docklands,-37.823626,144.9428381,0.0007,297979799
1644525,Queensland kauri pine,Agathis,14.0,40,31 - 40 years,Semi-mature,Park,Docklands,-37.82372677,144.9427093,0.0005,297979799
1644526,Queensland kauri pine,Agathis,10.0,40,31 - 40 years,Semi-mature,Park,Docklands,-37.82373625,144.9426377,0.0004,297979799
1644535,Weeping Myrtle,Syzygium,10.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82482218,144.9440784,0.0004,297979799
1644536,tba,Arbutus,10.0,30,21 - 30 years,Semi-mature,Street,Southbank,-37.82477377,144.9436873,0.0004,297979799
1644546,Spotted Gum,Corymbia,10.0,30,21 - 30 years,Semi-mature,Street,Southbank,-37.82424834,144.9427702,0.0004,297979799
1644549,Spotted Gum,Corymbia,11.0,30,21 - 30 years,Semi-mature,Street,Docklands,-37.82410149,144.9425935,0.0004,297979799
1644555,Spotted Gum,Corymbia,14.0,30,21 - 30 years,Semi-mature,Park,Docklands,-37.82393796,144.9422362,0.0005,297979799
1644558,Spotted Gum,Corymbia,23.0,30,21 - 30 years,Semi-mature,Park,Docklands,-37.82385201,144.9421394,0.0009,297979799
1644603,English Elm,Ulmus,200.0,40,31 - 40 years,Semi-mature,Street,South Yarra,-37.8339567,144.9843895,0.0077,297979799
1605899,Lemon Scented Gum,Corymbia,30.0,50,,Semi-mature,Street,East Melbourne,-37.81408563,144.9776099,0.0012,297979799
1843106,White Oak,Grevillea,30.0,50,> 41 years,Unestablished,Street,Port Melbourne,-37.82395376,144.9260463,0.0012,297979799
1843232,Queensland kauri pine,Agathis,30.0,40,31 - 40 years,Unestablished,Street,Melbourne,-37.81884739,144.9759467,0.0012,297979799
1843237,Hard quandong,Elaeocarpus,30.0,30,21 - 30 years,Unestablished,Park,Kensington,-37.7980099,144.9215399,0.0012,297979799
1843240,Queensland kauri pine,Agathis,30.0,40,31 - 40 years,Unestablished,Street,Melbourne,-37.81912016,144.976087,0.0012,297979799
1843278,Coastal Banksia,Banksia,20.0,50,> 41 years,Unestablished,Street,Port Melbourne,-37.82384488,144.9254927,0.0008,297979799
1843305,Coastal Banksia,Banksia,20.0,40,31 - 40 years,Unestablished,Park,Kensington,-37.79809009,144.9214012,0.0008,297979799
1843344,Mutton-Wood,Myrsine,14.0,50,,Unestablished,Park,Kensington,-37.79784894,144.9214634,0.0005,297979799
1843370,Swamp Paperbark,Melaleuca,35.0,10,< 10 years,Unestablished,Park,Kensington,-37.79832469,144.921081,0.0013,297979799
1843379,Mutton-Wood,Myrsine,14.0,50,,Unestablished,Park,Kensington,-37.79787943,144.9214172,0.0005,297979799
1843401,Hard quandong,Elaeocarpus,30.0,30,21 - 30 years,Unestablished,Park,Kensington,-37.79802531,144.92163,0.0012,297979799
1843410,Swamp Paperbark,Melaleuca,35.0,40,31 - 40 years,Unestablished,Park,Kensington,-37.79825238,144.921331,0.0013,297979799
1817564,Chinese tallow,Triadica,13.5,30,21 - 30 years,Semi-mature,Street,Carlton,-37.7981091,144.9745909,0.0005,297979799
1817593,Sweet Bursaria,Bursaria,20.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80301569,144.927465,0.0008,297979799
1817605,Coastal Banksia,Banksia,20.0,30,21 - 30 years,Semi-mature,Street,Parkville,-37.78062679,144.9401776,0.0008,297979799
1817606,Coastal Banksia,Banksia,20.0,50,> 41 years,Semi-mature,Street,Parkville,-37.7807786,144.9402387,0.0008,297979799
1817610,Chinaberry Tree,Melia,27.0,40,31 - 40 years,Semi-mature,Street,Parkville,-37.78080456,144.9401853,0.001,297979799
1817615,Coastal Banksia,Banksia,20.0,50,> 41 years,Semi-mature,Street,Parkville,-37.78041977,144.9400864,0.0008,297979799
1644584,Red Oak,Quercus,30.0,50,> 41 years,Semi-mature,Street,Carlton,-37.79414591,144.9710792,0.0012,297979799
1440253,Snow-in-Summer,Melaleuca,30.0,20,11 - 20 years,Mature,Street,Melbourne,-37.80333635,144.9572702,0.0012,297979799
1817315,Australian Frangipani,Hymenosporum,20.0,40,31 - 40 years,Semi-mature,Park,Southbank,-37.82632401,144.9604786,0.0008,297979799
1817317,Firewheel Tree,Stenocarpus,14.0,30,21 - 30 years,Semi-mature,Park,Southbank,-37.82646716,144.9606888,0.0005,297979799
1817318,Flame Tree,Brachychiton,30.0,40,31 - 40 years,Semi-mature,Park,Southbank,-37.82652137,144.9607386,0.0012,297979799
1817320,Australian teak,Flindersia,30.0,40,31 - 40 years,Semi-mature,Park,Southbank,-37.82649491,144.9607054,0.0012,297979799
1817321,Flame Tree,Brachychiton,30.0,40,31 - 40 years,Semi-mature,Park,Southbank,-37.82642472,144.9605262,0.0012,297979799
1817330,Kaffir Plum,Harpephyllum,10.0,40,31 - 40 years,Semi-mature,Park,Docklands,-37.82316152,144.9420454,0.0004,297979799
1817579,Hoop Pine,Araucaria,4.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82256812,144.9364837,0.0002,297979799
1817580,Hoop Pine,Araucaria,4.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82255347,144.9364245,0.0002,297979799
1817581,Hoop Pine,Araucaria,4.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.8225269,144.9364996,0.0002,297979799
1817582,Hoop Pine,Araucaria,3.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82251352,144.9364395,0.0001,297979799
1817583,Hoop Pine,Araucaria,4.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82246776,144.9364555,0.0002,297979799
1817584,Hoop Pine,Araucaria,4.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82248364,144.9365106,0.0002,297979799
1817585,Hoop Pine,Araucaria,3.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82244094,144.9365348,0.0001,297979799
1817589,Hoop Pine,Araucaria,3.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82234108,144.9364983,0.0001,297979799
1717053,Sweet Bursaria,Bursaria,20.0,50,> 41 years,Semi-mature,Park,Parkville,-37.77914795,144.9543942,0.0008,297979799
1717057,Sweet Bursaria,Bursaria,20.0,50,> 41 years,Semi-mature,Park,Parkville,-37.77916662,144.9540419,0.0008,297979799
1717059,Hopbush,Dodonea,50.0,20,11 - 20 years,Semi-mature,Street,West Melbourne,-37.80793976,144.9540867,0.0019,297979799
1518963,Hedge Maple,Acer,30.0,50,> 41 years,Mature,Street,North Melbourne,-37.80010487,144.9475919,0.0012,297979799
1068914,Camphor Laurel,Cinnamomum,25.0,30,21 - 30 years,Mature,Park,Melbourne,-37.82052458,144.9713929,0.001,297979799
1068926,Camphor Laurel,Cinnamomum,30.0,50,> 41 years,Mature,Park,Melbourne,-37.82006973,144.9723,0.0012,297979799
1068947,Dutch Elm,Ulmus,18.0,50,> 41 years,Mature,Park,Melbourne,-37.82127575,144.9718152,0.0007,297979799
1068989,Silky Oak,Grevillea,30.0,50,,Mature,Park,Melbourne,-37.82686966,144.9735033,0.0012,297979799
1068999,Queensland kauri pine,Agathis,20.0,50,> 41 years,Mature,Park,Melbourne,-37.83269359,144.9772313,0.0008,297979799
1069013,Moreton Bay Fig,Ficus,20.0,50,> 41 years,Mature,Park,South Yarra,-37.83900594,144.9807342,0.0008,297979799
1069015,Moreton Bay Fig,Ficus,25.0,50,> 41 years,Mature,Park,South Yarra,-37.83909502,144.9807796,0.001,297979799
1069016,Moreton Bay Fig,Ficus,30.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83904529,144.9808696,0.0012,297979799
1069017,Moreton Bay Fig,Ficus,22.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83915252,144.9808227,0.0008,297979799
1069021,Moreton Bay Fig,Ficus,23.0,40,31 - 40 years,Mature,Park,South Yarra,-37.8393008,144.9809053,0.0009,297979799
1069025,Moreton Bay Fig,Ficus,23.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83944327,144.9809864,0.0009,297979799
1069026,Moreton Bay Fig,Ficus,22.0,40,31 - 40 years,Mature,Park,South Yarra,-37.8394098,144.9810883,0.0008,297979799
1069027,Moreton Bay Fig,Ficus,23.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83951771,144.9810442,0.0009,297979799
1069031,Moreton Bay Fig,Ficus,23.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83966167,144.9811219,0.0009,297979799
1069032,Moreton Bay Fig,Ficus,23.0,40,31 - 40 years,Mature,Park,South Yarra,-37.83962711,144.9812195,0.0009,297979799
1069037,Spotted Gum,Corymbia,17.0,50,> 41 years,Mature,Park,South Yarra,-37.83846059,144.9824434,0.0007,297979799
1070956,English Elm,Ulmus,40.0,50,> 41 years,Mature,Park,South Yarra,-37.84321146,144.9799179,0.0015,297979799
1843143,Flame Tree,Brachychiton,30.0,50,,Unestablished,Street,Southbank,-37.8270448,144.9595437,0.0012,297979799
1772130,Coastal Banksia,Banksia,20.0,50,> 41 years,Semi-mature,Park,West Melbourne,-37.80313282,144.9281318,0.0008,297979799
1066929,Drooping sheoak,Allocasuarina,20.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82273827,144.9106266,0.0008,297979799
1066933,Spotted Gum,Corymbia,30.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82843397,144.9019311,0.0012,297979799
1066938,Spotted Gum,Corymbia,30.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82886141,144.9015897,0.0012,297979799
1066940,Spotted Gum,Corymbia,10.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82931746,144.900954,0.0004,297979799
1066945,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Street,Port Melbourne,-37.82889502,144.9012235,0.0008,297979799
1067054,River red gum,Eucalyptus,10.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82873811,144.9014178,0.0004,297979799
1067056,Drooping sheoak,Allocasuarina,30.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82859955,144.90153,0.0012,297979799
1067057,River red gum,Eucalyptus,10.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82856365,144.9015631,0.0004,297979799
1067068,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82738544,144.9024841,0.0008,297979799
1068753,Chinaberry Tree,Melia,25.0,40,31 - 40 years,Mature,Street,Kensington,-37.79494732,144.9339573,0.001,297979799
1068756,Chinaberry Tree,Melia,37.0,40,31 - 40 years,Mature,Street,Kensington,-37.79479638,144.9326102,0.0014,297979799
1068769,Yellow Box,Eucalyptus,10.0,50,> 41 years,Mature,Street,Port Melbourne,-37.82902946,144.9011181,0.0004,297979799
1068774,Chinaberry Tree,Melia,20.0,40,31 - 40 years,Mature,Street,North Melbourne,-37.79688288,144.9407041,0.0008,297979799
1068776,Chinaberry Tree,Melia,35.0,30,21 - 30 years,Mature,Street,North Melbourne,-37.79704579,144.9408854,0.0013,297979799
1068784,Chinaberry Tree,Melia,40.0,30,21 - 30 years,Mature,Street,North Melbourne,-37.79825476,144.9421993,0.0015,297979799
1068793,Spotted Gum,Corymbia,27.0,50,> 41 years,Mature,Street,Carlton,-37.79955956,144.9721108,0.001,297979799
1068797,Lemon Scented Gum,Corymbia,30.0,40,31 - 40 years,Mature,Street,Carlton,-37.79918011,144.9727162,0.0012,297979799
1068802,Hoop Pine,Araucaria,20.0,50,,Mature,Park,Carlton,-37.80125977,144.9735318,0.0008,297979799
1068805,Yellow Chestnut Oak,Quercus,30.0,30,21 - 30 years,Mature,Park,Carlton,-37.80166822,144.9736431,0.0012,297979799
1068865,Red Oak,Quercus,60.0,50,,Mature,Street,Carlton,-37.80639518,144.9689856,0.0023,297979799
1068870,Red Oak,Quercus,30.0,50,,Mature,Street,Carlton,-37.80596835,144.9690549,0.0012,297979799
1068876,Red Oak,Quercus,13.0,50,,Mature,Street,Carlton,-37.80443085,144.9693192,0.0005,297979799
1068878,Red Oak,Quercus,10.0,50,,Mature,Street,Carlton,-37.80424239,144.9693456,0.0004,297979799
1068882,Red Oak,Quercus,20.0,50,,Mature,Street,Carlton,-37.80245884,144.9696519,0.0008,297979799
1068884,Red Oak,Quercus,20.0,50,,Mature,Street,Carlton,-37.80228713,144.9696796,0.0008,297979799
1884647,Maidenhair Tree,Ginkgo,14.0,50,,Unestablished,Street,Carlton,-37.80387021,144.9677897,0.0005,297979799
1884687,Australian teak,Flindersia,30.0,50,> 41 years,Unestablished,Street,Parkville,-37.78074926,144.9400409,0.0012,297979799
1884689,Australian teak,Flindersia,30.0,50,> 41 years,Unestablished,Street,Parkville,-37.78065653,144.9399996,0.0012,297979799
1884691,Australian teak,Flindersia,30.0,50,> 41 years,Unestablished,Street,Parkville,-37.78055589,144.9399542,0.0012,297979799
1795014,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78888238,144.9491924,0.0007,297979799
1795015,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78888738,144.9492142,0.0007,297979799
1795018,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78920704,144.9494455,0.0007,297979799
1795020,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78922287,144.94947,0.0007,297979799
1795021,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78924058,144.949457,0.0007,297979799
1795024,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78926477,144.9494648,0.0007,297979799
1795027,Silky Oak,Grevillea,30.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80227463,144.9143583,0.0012,297979799
1795032,Toromeo,Ficus,50.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.81289942,144.9406636,0.0019,297979799
1795033,Toromeo,Ficus,10.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.81281947,144.9404464,0.0004,297979799
1717050,Holm Oak,Quercus,30.0,50,> 41 years,Semi-mature,Park,Melbourne,-37.83204691,144.977216,0.0012,297979799
1570953,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78551836,144.9681283,0.0019,297979799
1286665,Narrow-leaved Bottlebrush,Callistemon,40.0,30,21 - 30 years,Mature,Park,Kensington,-37.79357969,144.9240124,0.0015,297979799
1287803,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78512573,144.9455582,0.0008,297979799
1287804,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7851397,144.9456004,0.0008,297979799
1287809,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78344195,144.9470827,0.0008,297979799
1287815,Large-fruited Yellow or Blue Gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78305099,144.9474795,0.0008,297979799
1287826,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78330492,144.9472951,0.0008,297979799
1287827,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78499131,144.9456208,0.0008,297979799
1287832,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78507096,144.9460962,0.0008,297979799
1287834,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78505753,144.9460601,0.0008,297979799
1287836,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78504539,144.9460094,0.0008,297979799
1287839,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78504544,144.9459395,0.0008,297979799
1287845,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78494576,144.9456459,0.0008,297979799
1287848,Ironbark,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.78487912,144.9456565,0.0008,297979799
1287851,Ironbark,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.78485917,144.9457413,0.0008,297979799
1287855,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78487067,144.9458228,0.0008,297979799
1287858,Drooping sheoak,Allocasuarina,20.0,50,> 41 years,Mature,Park,Parkville,-37.78295184,144.9476015,0.0008,297979799
1287859,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78483642,144.9457022,0.0008,297979799
1287891,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78286874,144.9478894,0.0008,297979799
1287896,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78285561,144.9480507,0.0008,297979799
1287906,Large-fruited Yellow or Blue Gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78276601,144.9478525,0.0008,297979799
1287924,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78502869,144.946111,0.0008,297979799
1287930,Yellow Gum,Eucalyptus,15.0,50,> 41 years,Mature,Park,Parkville,-37.78987919,144.9570981,0.0006,297979799
1287933,Yellow Box,Eucalyptus,10.0,50,> 41 years,Mature,Park,Parkville,-37.78836336,144.955209,0.0004,297979799
1287945,Paperbark,Melaleuca,10.0,50,> 41 years,Mature,Park,Parkville,-37.78813189,144.9528175,0.0004,297979799
1287951,River red gum,Eucalyptus,10.0,20,11 - 20 years,Mature,Park,Parkville,-37.78811265,144.9529837,0.0004,297979799
1287971,Maidenhair Tree,Ginkgo,60.0,30,21 - 30 years,Mature,Street,Parkville,-37.7936972,144.9561413,0.0023,297979799
1287974,Maidenhair Tree,Ginkgo,60.0,30,21 - 30 years,Mature,Park,Parkville,-37.79413458,144.9551546,0.0023,297979799
1287985,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7853678,144.9462289,0.0008,297979799
1287987,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78567299,144.9458737,0.0008,297979799
1287990,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78559102,144.9459621,0.0008,297979799
1287994,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78556235,144.9460905,0.0008,297979799
1287997,Ironbark,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.78543517,144.9460975,0.0008,297979799
1287999,Yellow Box,Eucalyptus,30.0,30,21 - 30 years,Mature,Park,Parkville,-37.78818787,144.9508185,0.0012,297979799
1288001,Ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78511397,144.9461655,0.0008,297979799
1288004,Ironbark,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.78569315,144.9459207,0.0008,297979799
1288005,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.78564913,144.945957,0.0008,297979799
1288007,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7855919,144.9460748,0.0008,297979799
1288014,Ironbark,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7857893,144.9458723,0.0008,297979799
1288020,Chinaberry Tree,Melia,27.0,50,> 41 years,Mature,Street,Parkville,-37.78455212,144.9586246,0.001,297979799
1288032,Chinaberry Tree,Melia,27.0,50,> 41 years,Mature,Street,Parkville,-37.78750068,144.9578528,0.001,297979799
1288036,Chinaberry Tree,Melia,27.0,50,> 41 years,Mature,Street,Parkville,-37.78777374,144.9584045,0.001,297979799
1069358,Firewheel Tree,Stenocarpus,10.0,30,21 - 30 years,Mature,Street,Kensington,-37.79879256,144.9333154,0.0004,297979799
1069368,Firewheel Tree,Stenocarpus,10.0,40,31 - 40 years,Mature,Street,Kensington,-37.79817266,144.9330829,0.0004,297979799
